staff_id,first_name,last_name,position,department
040416,Ryan,Martinez,Administrator,Cardiology
893577,Christopher,Ward,Doctor,Radiology
102021,Brett,Richardson,Doctor,Emergency
213567,Ryan,Montoya,Doctor,Radiology
118532,Sara,Wiley,Nurse,Emergency
158519,Anthony,Green,Administrator,Radiology
083816,Kristin,Roberts,Doctor,Pediatrics
900198,Richard,Goodwin,Doctor,Cardiology
073300,Amber,Gonzalez,Nurse,Pediatrics
951209,William,Rodriguez,Technician,Cardiology
529805,Travis,Young,Technician,Oncology
361607,Brenda,Ryan,Nurse,Emergency
789857,Barbara,Jenkins,Doctor,Radiology
621235,Donald,Fletcher,Nurse,Radiology
838778,Mark,Juarez,Doctor,Oncology
262400,Heather,Barnett,Technician,Radiology
077334,Steven,Davis,Nurse,Radiology
870454,Robert,Campbell,Administrator,Cardiology
991965,Leslie,Miller,Administrator,Oncology
297822,Jared,Cross,Technician,Radiology
473311,Michael,Kim,Nurse,Oncology
796283,Patrick,Raymond,Administrator,Emergency
403817,Michael,Davis,Administrator,Radiology
440459,Austin,Francis,Technician,Emergency
796771,Anne,Dawson,Administrator,Radiology
941833,Kenneth,Alvarado,Technician,Cardiology
665226,Kathleen,Lee,Nurse,Pediatrics
067388,Wendy,Simmons,Doctor,Emergency
567732,Tyler,Barnes,Nurse,Oncology
165476,Mary,Sharp,Doctor,Radiology
662057,Kimberly,Smith,Technician,Emergency
177337,Jamie,Bradley,Doctor,Oncology
347305,Michael,Walsh,Nurse,Emergency
770766,Donald,Bond,Technician,Oncology
769111,Emily,Russell,Doctor,Pediatrics
520114,Gwendolyn,Williams,Nurse,Pediatrics
933694,David,Jones,Doctor,Emergency
255498,Corey,Gutierrez,Nurse,Radiology
328197,Stephanie,Mcdonald,Nurse,Emergency
500160,Ashley,Meyers,Administrator,Emergency
568590,Dawn,Hubbard,Doctor,Emergency
059721,Katie,Gonzalez,Nurse,Oncology
252116,Debbie,Wilcox,Administrator,Radiology
684103,Brian,Manning,Nurse,Radiology
695066,Cynthia,Phillips,Technician,Emergency
932678,Angelica,Clark,Doctor,Emergency
603871,Brittney,Fuller,Technician,Radiology
737495,David,Mcdaniel,Administrator,Oncology
421530,Cathy,Mills,Doctor,Emergency
050870,Scott,Evans,Technician,Radiology
951931,Melissa,Oliver,Nurse,Emergency
450081,Sarah,Hoover,Administrator,Oncology
313533,Jason,Cannon,Doctor,Pediatrics
090336,Chelsea,Hernandez,Nurse,Pediatrics
738748,Jeremy,Rodriguez,Technician,Radiology
684626,Michael,Le,Technician,Oncology
154860,Heather,Morris,Administrator,Radiology
251093,Angela,Atkins,Doctor,Radiology
310897,Thomas,Young,Administrator,Radiology
590245,Gabriel,Heath,Doctor,Emergency
965622,Brandon,Garrett,Administrator,Radiology
611817,David,Bradley,Nurse,Emergency
472989,Pamela,Price,Nurse,Cardiology
893072,Peter,Santos,Administrator,Oncology
238182,Matthew,Berry,Nurse,Cardiology
945622,Johnathan,Delacruz,Technician,Oncology
632382,Andrew,Parker,Doctor,Oncology
516154,Bethany,Taylor,Nurse,Cardiology
168955,Shari,Clark,Nurse,Radiology
934481,Wesley,Benson,Technician,Oncology
148900,Nathan,Campos,Nurse,Oncology
012453,Catherine,Johnson,Nurse,Pediatrics
961636,Christopher,Spencer,Nurse,Pediatrics
423705,Thomas,Cross,Administrator,Radiology
641712,Gregory,Rodriguez,Administrator,Pediatrics
045388,Kenneth,Moore,Nurse,Cardiology
240032,Amanda,Salinas,Nurse,Radiology
871024,Whitney,Clayton,Doctor,Radiology
906400,Heather,Morris,Nurse,Cardiology
035400,Justin,Johnson,Administrator,Cardiology
373493,Kevin,Johnson,Doctor,Cardiology
868463,Joseph,Wood,Doctor,Radiology
550033,Brian,Cox,Administrator,Emergency
604669,Charles,Compton,Nurse,Oncology
482589,Julie,Jackson,Nurse,Oncology
873078,Brian,Jackson,Doctor,Pediatrics
752011,Ryan,Robertson,Administrator,Radiology
605858,Christine,Johnson,Technician,Emergency
137482,Kurt,Fernandez,Doctor,Radiology
908233,Charlotte,Martin,Administrator,Radiology
023637,Raymond,Mcneil,Technician,Oncology
213170,Maria,Perkins,Administrator,Cardiology
063044,Valerie,Terry,Doctor,Emergency
818778,Angel,Forbes,Administrator,Emergency
922650,Donna,Wise,Doctor,Pediatrics
123518,John,Zamora,Administrator,Radiology
850147,Lisa,Brown,Nurse,Oncology
505349,Kathleen,Howell,Doctor,Cardiology
321901,Reginald,Pena,Doctor,Emergency
370663,Kylie,Estes,Technician,Oncology
197508,Nancy,Jenkins,Administrator,Emergency
561449,Susan,Shah,Administrator,Emergency
865158,Dalton,Miller,Doctor,Cardiology
939091,Gregory,Velez,Doctor,Radiology
850413,Emily,Scott,Administrator,Pediatrics
800587,Holly,Smith,Doctor,Oncology
323244,Jose,Alexander,Doctor,Pediatrics
034758,Virginia,Crawford,Technician,Cardiology
996168,Joseph,Daniels,Nurse,Oncology
858951,Wendy,Lopez,Administrator,Radiology
282253,Scott,Casey,Administrator,Radiology
644760,Brittany,Cunningham,Administrator,Pediatrics
485197,Joshua,Morgan,Doctor,Cardiology
272023,Caleb,Rice,Nurse,Oncology
738009,Jennifer,Parker,Doctor,Pediatrics
419818,Jesus,Daniel,Administrator,Cardiology
860332,Donna,Vasquez,Doctor,Pediatrics
252306,Ronnie,Mccarty,Doctor,Radiology
997775,Monica,Wilson,Technician,Cardiology
544659,Lisa,Orr,Technician,Oncology
644065,Rachel,Ryan,Administrator,Cardiology
732664,John,Conner,Technician,Cardiology
688969,Adrian,Hicks,Doctor,Oncology
725273,Jonathan,Peck,Doctor,Pediatrics
792043,Kevin,Rodriguez,Nurse,Radiology
302535,Kenneth,Henderson,Nurse,Oncology
842698,James,Hill,Nurse,Oncology
224804,Stephanie,Jones,Technician,Radiology
740790,Ann,Smith,Nurse,Oncology
370865,Marcus,Price,Administrator,Emergency
357651,Kenneth,Fletcher,Administrator,Oncology
429322,Sarah,Thompson,Nurse,Oncology
976865,Chris,King,Doctor,Oncology
270896,Christopher,Kelly,Technician,Radiology
448662,Brandon,Brady,Administrator,Pediatrics
613421,Regina,Hubbard,Technician,Emergency
434265,Julie,Jones,Technician,Radiology
364164,Angela,Harris,Technician,Radiology
246813,Ashley,Lyons,Nurse,Pediatrics
769137,Curtis,Edwards,Nurse,Oncology
546801,Michael,Nixon,Administrator,Radiology
153737,Eric,Jacobson,Doctor,Radiology
726591,Sheila,Frederick,Nurse,Radiology
602626,Kristin,Crawford,Doctor,Cardiology
936737,Stephanie,Diaz,Nurse,Cardiology
566040,Eddie,Jones,Nurse,Emergency
150385,Jason,Brown,Doctor,Oncology
348661,Scott,Brooks,Nurse,Pediatrics
313292,Ruth,Peterson,Nurse,Oncology
